Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-04 00:23:50.471,-0.1698711,0.2681865,0.7449999,-0.5836742,7.792969,-2.091797,-7.394531
2024-07-04 00:23:50.481,-0.1658144,0.2789755,0.7452587,-0.579271,8.015625,-3.621094,-7.480469
2024-07-04 00:23:50.491,-0.161844,0.2891607,0.7454313,-0.5753006,8.101562,-4.851562,-7.4375
2024-07-04 00:23:50.501,-0.1582186,0.2987421,0.745345,-0.5715027,8.179688,-5.765625,-7.539062
2024-07-04 00:23:50.511,-0.1551116,0.3076332,0.7449137,-0.5682232,8.453125,-6.679688,-7.734375
2024-07-04 00:23:50.521,-0.152349,0.3156603,0.7441373,-0.5656331,8.78125,-7.796875,-7.933594
2024-07-04 00:23:50.531,-0.1501916,0.3227383,0.7431006,-0.5634757,8.882812,-8.835938,-7.972656
2024-07-04 00:23:50.541,-0.1485511,0.3286081,0.7420648,-0.5618352,8.820312,-9.5625,-7.761719
2024-07-04 00:23:50.551,-0.1476884,0.3334418,0.7408569,-0.5608,8.820312,-10.14063,-7.441406
2024-07-04 00:23:50.561,-0.1476877,0.3374123,0.739476,-0.5602816,8.851562,-10.69531,-7.402344
2024-07-04 00:23:50.571,-0.1483785,0.3403468,0.7379218,-0.5602823,8.890625,-11.08594,-7.324219
2024-07-04 00:23:50.581,-0.1499328,0.3423323,0.7362813,-0.5609725,8.875,-11.39844,-7.296875
2024-07-04 00:23:50.591,-0.1524352,0.343282,0.7342964,-0.5622672,8.867188,-11.53906,-7.394531
2024-07-04 00:23:50.601,-0.1559743,0.3430232,0.7321384,-0.5642521,8.992188,-11.47656,-7.472656
2024-07-04 00:23:50.611,-0.160376,0.3415552,0.7298077,-0.5669285,8.96875,-11.25781,-7.546875
2024-07-04 00:23:50.621,-0.1658144,0.3389657,0.7272183,-0.5701225,9.023438,-10.85156,-7.53125
2024-07-04 00:23:50.631,-0.1723742,0.3353411,0.7242838,-0.5740929,9.195312,-10.26563,-7.589844
2024-07-04 00:23:50.641,-0.1798844,0.3306792,0.7210035,-0.5786672,9.289062,-9.523438,-7.5625
2024-07-04 00:23:50.651,-0.1886886,0.3250691,0.7172927,-0.5836742,9.226562,-8.78125,-7.542969
2024-07-04 00:23:50.661,-0.1987012,0.3187673,0.7130628,-0.5890256,9.164062,-7.992188,-7.617188
2024-07-04 00:23:50.671,-0.2101811,0.3117761,0.708142,-0.5946364,9.242188,-7.066406,-7.6875
2024-07-04 00:23:50.681,-0.2226969,0.3040941,0.7027043,-0.6004192,9.492188,-6.113281,-7.839844
2024-07-04 00:23:50.691,-0.2362486,0.2953762,0.6967484,-0.6065477,9.820312,-5.160156,-8.117188
2024-07-04 00:23:50.701,-0.2507506,0.2856216,0.6902748,-0.6127625,10.14844,-3.914062,-8.140625
2024-07-04 00:23:50.711,-0.2658552,0.2750052,0.683283,-0.6190635,10.32031,-2.671875,-7.90625
2024-07-04 00:23:50.721,-0.2816512,0.2633521,0.675601,-0.625537,10.39844,-1.016602,-7.878906
2024-07-04 00:23:50.731,-0.2983969,0.2509232,0.6669693,-0.6320975,10.77344,0.794922,-7.695312
2024-07-04 00:23:50.741,-0.316006,0.2375434,0.6572155,-0.6388299,10.73438,2.314453,-7.511719
