Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-03 23:45:05.582,-0.1020263,-0.001553476,0.6565253,-0.7449136,0.82373,0.048401,0.409912
2024-07-03 23:45:05.592,-0.1023713,-0.003539026,0.6540222,-0.7471581,0.700684,0.002491,0.448486
2024-07-03 23:45:05.602,-0.1027171,-0.005524606,0.6513464,-0.7494017,0.573242,-0.051117,0.357666
2024-07-03 23:45:05.612,-0.1028897,-0.007595718,0.6487563,-0.751646,0.433594,-0.11084,0.347412
2024-07-03 23:45:05.622,-0.102976,-0.00949496,0.6461669,-0.7538041,0.376221,-0.155762,0.364014
2024-07-03 23:45:05.632,-0.103321,-0.01122177,0.643405,-0.7560484,0.355713,-0.171021,0.062988
2024-07-03 23:45:05.642,-0.1036661,-0.01294711,0.6408155,-0.7581203,0.14978,-0.108826,-0.088196
2024-07-03 23:45:05.652,-0.1039256,-0.01441506,0.6383123,-0.7601051,-0.072144,-0.114868,0.019348
2024-07-03 23:45:05.662,-0.1040119,-0.01588228,0.6359825,-0.7620907,-0.243042,-0.185791,0.230347
2024-07-03 23:45:05.672,-0.1041844,-0.01717702,0.6336511,-0.76399,-0.431641,-0.300781,0.264893
2024-07-03 23:45:05.682,-0.1040974,-0.018558,0.6314075,-0.7658023,-0.656738,-0.405029,0.25293
2024-07-03 23:45:05.692,-0.1039256,-0.01993898,0.6293349,-0.7675284,-0.902344,-0.505371,0.316162
2024-07-03 23:45:05.702,-0.1034942,-0.0214062,0.6271776,-0.7693413,-1.100586,-0.616699,0.449951
2024-07-03 23:45:05.712,-0.1029759,-0.0230467,0.625192,-0.7708949,-1.227539,-0.739746,0.633789
2024-07-03 23:45:05.722,-0.1021988,-0.02485901,0.6233797,-0.7725346,-1.395508,-0.898926,0.852539
2024-07-03 23:45:05.732,-0.1012492,-0.02675831,0.621653,-0.7740019,-1.576172,-1.082031,0.985352
2024-07-03 23:45:05.742,-0.1001277,-0.02857059,0.6200132,-0.7752973,-1.661133,-1.193359,1.119141
