Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-10 11:06:26.041,-0.5305033,0.7506971,-0.003020731,-0.3891158,-0.031433,-0.616699,-1.40332
2024-07-10 11:06:26.051,-0.5303301,0.7510415,-0.003711519,-0.3885975,0.50293,0.006599,-1.105469
2024-07-10 11:06:26.061,-0.5303301,0.7513872,-0.004574951,-0.3879074,0.586914,0.237061,-0.655762
2024-07-10 11:06:26.071,-0.5304163,0.7518185,-0.005351361,-0.3869585,0.034607,-0.09491,-0.686523
2024-07-10 11:06:26.081,-0.5307614,0.7523369,-0.006732341,-0.3857493,-0.29541,0.149658,-0.402588
2024-07-10 11:06:26.091,-0.5311072,0.752682,-0.008459088,-0.3843683,-0.628906,0.435303,-0.229614
2024-07-10 11:06:26.101,-0.5317973,0.7531133,-0.01096227,-0.3824691,-0.927734,0.439453,-0.345703
2024-07-10 11:06:26.111,-0.5329195,0.7534591,-0.0142425,-0.3801391,-0.918945,0.587891,-0.51123
2024-07-10 11:06:26.121,-0.534473,0.7536316,-0.01803967,-0.3773764,-0.634766,1.00293,-0.407471
2024-07-10 11:06:26.131,-0.5361998,0.7538041,-0.02201077,-0.374442,-0.766602,1.524414,-0.675293
2024-07-10 11:06:26.141,-0.5380121,0.7539774,-0.0256361,-0.371248,-1.092773,1.540039,-1.486328
2024-07-10 11:06:26.151,-0.5401702,0.7540629,-0.02917519,-0.3677096,-0.5625,1.036133,-2.330078
2024-07-10 11:06:26.161,-0.5418962,0.7543224,-0.03116002,-0.3644294,-0.355713,1.668945,-2.835938
2024-07-10 11:06:26.171,-0.5437093,0.7543224,-0.03323188,-0.3615811,0.146851,2.638672,-1.875977
2024-07-10 11:06:26.181,-0.545436,0.7539766,-0.03495791,-0.3595093,0.605469,4.214844,-1.134766
2024-07-10 11:06:26.191,-0.5468169,0.7536316,-0.03599456,-0.3581283,0.493164,4.578125,-1.082031
2024-07-10 11:06:26.201,-0.5479392,0.7530277,-0.03711599,-0.3575237,-0.430176,4.304688,-1.447266
2024-07-10 11:06:26.211,-0.5493194,0.7521644,-0.03866949,-0.3568336,-0.70752,3.908203,-1.361328
2024-07-10 11:06:26.221,-0.5507867,0.7512147,-0.04065579,-0.3564016,-0.61084,3.583984,-1.412109
2024-07-10 11:06:26.231,-0.5519958,0.7503513,-0.04272693,-0.356229,-0.547363,3.078125,-1.742188
2024-07-10 11:06:26.241,-0.5528585,0.7494024,-0.04488498,-0.3565741,-0.198608,2.419922,-1.682617
2024-07-10 11:06:26.251,-0.5535493,0.7484528,-0.04738745,-0.3570924,0.424316,2.070312,-1.870117
2024-07-10 11:06:26.261,-0.5539806,0.7475893,-0.04945999,-0.3580413,1.165039,2.144531,-2.003906
2024-07-10 11:06:26.271,-0.554412,0.7464672,-0.05161735,-0.3595093,2.519531,1.366211,-2.59375
