Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-10 11:08:30.601,-0.3740969,0.09883305,-0.141473,-0.9092608,-0.101868,-0.146118,-0.010033
2024-07-10 11:08:30.611,-0.3741832,0.09874608,-0.141905,-0.9091746,-0.126221,-0.137573,-0.027435
2024-07-10 11:08:30.621,-0.3743557,0.09874608,-0.1424226,-0.909002,-0.150879,-0.118774,-0.024612
2024-07-10 11:08:30.631,-0.3745283,0.09857355,-0.1429402,-0.9088295,-0.13208,-0.112183,-0.041168
2024-07-10 11:08:30.641,-0.3747015,0.09857425,-0.1434585,-0.9086562,-0.115479,-0.105469,-0.059235
2024-07-10 11:08:30.651,-0.3749604,0.09866052,-0.1438898,-0.90857,-0.095276,-0.106018,-0.085999
2024-07-10 11:08:30.661,-0.3752192,0.09857355,-0.1443219,-0.9083112,-0.052063,-0.11084,-0.098572
2024-07-10 11:08:30.671,-0.3755642,0.09848728,-0.1447532,-0.9081386,-0.059723,-0.126221,-0.092346
2024-07-10 11:08:30.681,-0.3759955,0.09840102,-0.1451846,-0.9078798,-0.012711,-0.126343,-0.091797
2024-07-10 11:08:30.691,-0.3764276,0.09831474,-0.1456159,-0.9076203,0.030136,-0.132812,-0.10791
2024-07-10 11:08:30.701,-0.3769452,0.09814222,-0.145961,-0.9074478,0.061279,-0.152466,-0.11908
2024-07-10 11:08:30.711,-0.3774628,0.09805524,-0.1462205,-0.9071027,0.076965,-0.171631,-0.163086
2024-07-10 11:08:30.721,-0.3780673,0.09788341,-0.1465662,-0.9068432,0.088562,-0.198975,-0.188843
2024-07-10 11:08:30.731,-0.3786713,0.09771088,-0.1467388,-0.9065844,0.121094,-0.201294,-0.229248
2024-07-10 11:08:30.741,-0.3794483,0.09762462,-0.1469976,-0.9063263,0.113281,-0.165894,-0.289307
2024-07-10 11:08:30.751,-0.3801392,0.09745209,-0.1471701,-0.9059805,0.112366,-0.153442,-0.330566
2024-07-10 11:08:30.761,-0.3807431,0.09736582,-0.1472564,-0.9057218,0.099182,-0.116577,-0.393555
2024-07-10 11:08:30.771,-0.3813476,0.09727955,-0.1473427,-0.9054622,0.082092,-0.095337,-0.407959
2024-07-10 11:08:30.781,-0.3816927,0.09719329,-0.1474289,-0.9052897,0.097473,-0.052917,-0.391113
2024-07-10 11:08:30.791,-0.3820378,0.09710631,-0.1475159,-0.9051172,0.104065,-0.048431,-0.372559
2024-07-10 11:08:30.801,-0.3823828,0.09710631,-0.1475159,-0.9049447,0.109436,-0.028,-0.333008
2024-07-10 11:08:30.811,-0.3825554,0.09710631,-0.1476884,-0.9049447,0.14917,-0.021576,-0.324951
2024-07-10 11:08:30.821,-0.3827279,0.09710631,-0.1476884,-0.9047722,0.152832,-0.019073,-0.266357
2024-07-10 11:08:30.831,-0.3829004,0.09719257,-0.1477747,-0.9047721,0.163574,-0.020218,-0.238403
2024-07-10 11:08:30.841,-0.3829004,0.09719257,-0.1477747,-0.9047721,0.164062,-0.059265,-0.164673
2024-07-10 11:08:30.851,-0.3829874,0.09719257,-0.1477747,-0.9046851,0.147583,-0.083191,-0.109619
2024-07-10 11:08:30.861,-0.3831606,0.09719257,-0.1477747,-0.9046859,0.15979,-0.099854,-0.049042
2024-07-10 11:08:30.871,-0.3833332,0.09727883,-0.1476884,-0.9045132,0.115356,-0.12793,-0.032471
2024-07-10 11:08:30.881,-0.3835057,0.09727883,-0.1476884,-0.9045134,0.126099,-0.136841,-0.026779
2024-07-10 11:08:30.891,-0.3837645,0.09719257,-0.1476022,-0.9044271,0.089478,-0.125732,-0.020218
2024-07-10 11:08:30.901,-0.3840233,0.09727955,-0.1475152,-0.9043407,0.057587,-0.11554,-0.027069
2024-07-10 11:08:30.911,-0.3842821,0.09719329,-0.1474289,-0.9042546,0.048157,-0.092163,-0.040588
2024-07-10 11:08:30.921,-0.3845409,0.09727955,-0.1473427,-0.9041682,0.032227,-0.065247,-0.045685
2024-07-10 11:08:30.931,-0.3847997,0.09727954,-0.1471701,-0.9040819,0.02002,-0.070923,-0.032471
2024-07-10 11:08:30.941,-0.384973,0.09727954,-0.1471701,-0.9039087,0.041351,-0.043121,-0.048126
2024-07-10 11:08:30.951,-0.3852318,0.09727883,-0.1469969,-0.9038225,0.077209,-0.043762,-0.02861
2024-07-10 11:08:30.961,-0.3854043,0.09727883,-0.1469969,-0.9038224,0.102844,-0.050934,-0.004143
2024-07-10 11:08:30.971,-0.3856631,0.09719257,-0.1469106,-0.9037362,0.118958,-0.055664,0.001081
2024-07-10 11:08:30.981,-0.385922,0.09719256,-0.1467381,-0.9036499,0.106323,-0.115601,-0.010651
2024-07-10 11:08:30.991,-0.3860082,0.09719257,-0.1465655,-0.9035637,0.105347,-0.113159,-0.001393
2024-07-10 11:08:31.001,-0.386267,0.09710631,-0.1464793,-0.9034774,0.13855,-0.103088,-0.006001
2024-07-10 11:08:31.011,-0.3866991,0.09710631,-0.1463068,-0.9033904,0.113831,-0.074036,-0.020401
2024-07-10 11:08:31.021,-0.3869585,0.09702003,-0.1462205,-0.9033049,0.136841,-0.053467,-0.003937
2024-07-10 11:08:31.031,-0.3873036,0.09702004,-0.1460479,-0.9031323,0.12854,-0.056335,-0.002645
2024-07-10 11:08:31.041,-0.3875624,0.09693377,-0.1459617,-0.9030461,0.148071,-0.037537,0.029343
